batch,frame_dense_frame_accuracy,frame_dense_frame_precision,frame_dense_frame_recall,frame_dense_loss,loss,offset_dense_loss,offset_dense_offset_accuracy,offset_dense_offset_precision,offset_dense_offset_recall,onset_dense_loss,onset_dense_onset_accuracy,onset_dense_onset_f1,onset_dense_onset_precision,onset_dense_onset_recall,velocity_dense_loss,velocity_dense_velocity_mae
182,0.6083724498748779,0.05089135095477104,0.8298551440238953,1.0953792333602905,4.326827049255371,1.0756770372390747,0.6388481855392456,0.058707140386104584,0.8286797404289246,1.0705314874649048,0.6397629380226135,0.1098949983716011,0.05883779376745224,0.8310397267341614,0.029418669641017914,0.11895636469125748
183,0.6087170243263245,0.05093119293451309,0.830100953578949,1.094497799873352,4.323775768280029,1.0749343633651733,0.6390652656555176,0.05876125022768974,0.8289936780929565,1.0698491334915161,0.6399477124214172,0.10998041927814484,0.05888533219695091,0.8313262462615967,0.029292557388544083,0.11854390799999237
184,0.6090617179870605,0.05099259316921234,0.8302844762802124,1.0938472747802734,4.321267127990723,1.0743370056152344,0.6393202543258667,0.05881177634000778,0.8291109204292297,1.0692501068115234,0.6401529312133789,0.1100609079003334,0.05893070623278618,0.8314803838729858,0.029167022556066513,0.11813730746507645
185,0.6094012260437012,0.05109378322958946,0.8306346535682678,1.0933271646499634,4.317701816558838,1.0733519792556763,0.6396093964576721,0.05883721634745598,0.8292964696884155,1.0682501792907715,0.640426754951477,0.11010989546775818,0.05895758420228958,0.8317211270332336,0.0290466770529747,0.1177406907081604
186,0.6097428202629089,0.05113667994737625,0.8307976722717285,1.092644453048706,4.314420223236084,1.0724976062774658,0.6399832963943481,0.058869168162345886,0.8293724656105042,1.0674093961715698,0.6407723426818848,0.11015068739652634,0.05898088216781616,0.8317391872406006,0.0289206150919199,0.11733579635620117
187,0.6101832985877991,0.05118666589260101,0.8308522701263428,1.0919524431228638,4.3110456466674805,1.0716552734375,0.6403440237045288,0.05891377478837967,0.8294844031333923,1.0665186643600464,0.6411243081092834,0.11022929847240448,0.059025343507528305,0.8318634629249573,0.028802935034036636,0.11694309860467911
188,0.6105943918228149,0.0512690432369709,0.8310683369636536,1.091296672821045,4.308300971984863,1.0710188150405884,0.640840470790863,0.05897645279765129,0.8293479084968567,1.0658220052719116,0.6416706442832947,0.11034107953310013,0.059090401977300644,0.8316738605499268,0.02868405357003212,0.1165531799197197
189,0.6109781861305237,0.05133680999279022,0.831190824508667,1.0907139778137207,4.305379390716553,1.070236325263977,0.641253650188446,0.05903220176696777,0.8294064402580261,1.065071940422058,0.6421574354171753,0.11044738441705704,0.059151627123355865,0.8316259980201721,0.028571810573339462,0.11617177724838257
190,0.6113821864128113,0.051420293748378754,0.8313036561012268,1.0902482271194458,4.30305290222168,1.069581151008606,0.6418124437332153,0.059133380651474,0.8294493556022644,1.064499020576477,0.6427696347236633,0.11061324924230576,0.05924765393137932,0.8314547538757324,0.028452418744564056,0.11578606069087982
191,0.6117391586303711,0.05150730535387993,0.83161461353302,1.0894984006881714,4.2977614402771,1.068109393119812,0.6423459649085999,0.059162601828575134,0.8296521902084351,1.0629923343658447,0.6433649063110352,0.11067694425582886,0.05928336828947067,0.8316197991371155,0.028338754549622536,0.11540678143501282
192,0.6120936870574951,0.051556237041950226,0.8318386673927307,1.0886660814285278,4.294741153717041,1.0674024820327759,0.6427657604217529,0.05923699215054512,0.8297627568244934,1.0622804164886475,0.6437752842903137,0.1108047366142273,0.05935622751712799,0.8317130208015442,0.02822493016719818,0.11502804607152939
193,0.6125057935714722,0.05163297429680824,0.8321391940116882,1.0878666639328003,4.289482593536377,1.065994381904602,0.6432595252990723,0.05923757329583168,0.8298619389533997,1.060782551765442,0.6443012952804565,0.11081407219171524,0.059361059218645096,0.8318155407905579,0.02811405621469021,0.11465725302696228
194,0.612817108631134,0.051706086844205856,0.8323912024497986,1.0872483253479004,4.287510871887207,1.0655511617660522,0.6435762047767639,0.05935089662671089,0.830148458480835,1.0603554248809814,0.6446563005447388,0.11102090030908585,0.05947856977581978,0.83205246925354,0.028001772239804268,0.11428585648536682
195,0.6131503582000732,0.05176250636577606,0.8326573967933655,1.0864629745483398,4.283656597137451,1.0645642280578613,0.6439781785011292,0.05938732624053955,0.8302428126335144,1.059342384338379,0.6450835466384888,0.11109214276075363,0.05951894447207451,0.8321546912193298,0.027890795841813087,0.11391818523406982
196,0.6135589480400085,0.051831819117069244,0.8329890966415405,1.0855666399002075,4.280407905578613,1.0638742446899414,0.6443995237350464,0.059487514197826385,0.8304460048675537,1.0585386753082275,0.6455408334732056,0.11128756403923035,0.05962976813316345,0.8324229121208191,0.02778111770749092,0.11355374753475189
197,0.6138665080070496,0.05190831050276756,0.8331785202026367,1.0852365493774414,4.2810139656066895,1.0642160177230835,0.6445264220237732,0.059621378779411316,0.8305925726890564,1.0588611364364624,0.6457144021987915,0.11153560131788254,0.05977150425314903,0.8325600028038025,0.027679715305566788,0.11320019513368607
198,0.6141932010650635,0.051967453211545944,0.8334642648696899,1.0843439102172852,4.276637077331543,1.063094973564148,0.6449277400970459,0.05962519347667694,0.8306344151496887,1.0577075481414795,0.6461477875709534,0.11155155301094055,0.05978050455451012,0.8325918912887573,0.02756824530661106,0.11283642798662186
199,0.614499032497406,0.052021242678165436,0.8332677483558655,1.0842276811599731,4.275671005249023,1.0628409385681152,0.6450486779212952,0.05967414751648903,0.8307840824127197,1.0574344396591187,0.6462970972061157,0.11164262145757675,0.059832341969013214,0.8326832056045532,0.02746899053454399,0.1124897226691246
200,0.6147547364234924,0.05206300690770149,0.8334500193595886,1.083606481552124,4.272953510284424,1.0621839761734009,0.6452473998069763,0.05973007529973984,0.8310942053794861,1.0567411184310913,0.6465345025062561,0.11174828559160233,0.059891678392887115,0.8329477906227112,0.027363823726773262,0.1121356338262558
201,0.6151006817817688,0.05211269482970238,0.8336002230644226,1.082984209060669,4.269450664520264,1.061277985572815,0.6455027461051941,0.05975695699453354,0.8313576579093933,1.0557799339294434,0.6467928886413574,0.11180341988801956,0.05992180481553078,0.8332465887069702,0.027259014546871185,0.11178457736968994
202,0.6153844594955444,0.05217372998595238,0.8336663246154785,1.0826833248138428,4.26791524887085,1.0608986616134644,0.6456689834594727,0.059804901480674744,0.8315158486366272,1.0553776025772095,0.6469660997390747,0.1118941456079483,0.05997296795248985,0.8334322571754456,0.027157781645655632,0.11144016683101654
203,0.6157180666923523,0.052218757569789886,0.8339883089065552,1.0816844701766968,4.264303207397461,1.06007719039917,0.6460342407226562,0.05990557745099068,0.8319054841995239,1.0545068979263306,0.6473215222358704,0.11207201331853867,0.06007321923971176,0.8338084816932678,0.027057362720370293,0.1110953688621521
204,0.6160855293273926,0.052336435765028,0.834416925907135,1.0810575485229492,4.260455131530762,1.059024691581726,0.6464965343475342,0.05996713787317276,0.8320748209953308,1.0534478425979614,0.6477778553962708,0.1121767982840538,0.060132674872875214,0.8339556455612183,0.026956476271152496,0.11075692623853683
205,0.6164407730102539,0.05242206156253815,0.8346624374389648,1.0804696083068848,4.2580037117004395,1.0583919286727905,0.6469021439552307,0.06006132811307907,0.8322005271911621,1.0528573989868164,0.6481778025627136,0.11233440041542053,0.06022283807396889,0.8340360522270203,0.026856767013669014,0.11042039096355438
206,0.616794228553772,0.05249963700771332,0.8350644707679749,1.0795376300811768,4.254002094268799,1.0573816299438477,0.6473936438560486,0.06014086306095123,0.8323321342468262,1.0518534183502197,0.6486647129058838,0.11247575283050537,0.060303326696157455,0.8341827392578125,0.026753898710012436,0.1100790947675705
207,0.6172539591789246,0.05254676565527916,0.8352726697921753,1.0784627199172974,4.250776767730713,1.056671380996704,0.6478270888328552,0.06021331250667572,0.8323739767074585,1.0511590242385864,0.6491108536720276,0.11260681599378586,0.060378510504961014,0.8342158198356628,0.02665102295577526,0.10973889380693436
208,0.6176887154579163,0.05260724574327469,0.8352681398391724,1.0779070854187012,4.249804496765137,1.0565896034240723,0.648215651512146,0.06030043959617615,0.832163393497467,1.0510162115097046,0.6494709253311157,0.11276207119226456,0.060468368232250214,0.8341060876846313,0.026552719995379448,0.10940762609243393
209,0.6181238889694214,0.05266159772872925,0.8352739810943604,1.0772372484207153,4.248105525970459,1.0562314987182617,0.6484208703041077,0.06039261445403099,0.8324477672576904,1.050705075263977,0.6496957540512085,0.11292752623558044,0.06056230887770653,0.8343387246131897,0.0264554712921381,0.10907675325870514
210,0.6185181140899658,0.05270647257566452,0.8352421522140503,1.0766397714614868,4.247272491455078,1.0561463832855225,0.6485618352890015,0.06048070266842842,0.8326212167739868,1.0506545305252075,0.6498709321022034,0.1130824089050293,0.06065090000629425,0.8344349265098572,0.026356855407357216,0.1087469831109047
211,0.6189588308334351,0.0527438186109066,0.8352330327033997,1.0758860111236572,4.244789123535156,1.0556046962738037,0.6487391591072083,0.06051567941904068,0.8328235745429993,1.050084114074707,0.6500824093818665,0.1131533682346344,0.06069085747003555,0.8345997929573059,0.026262013241648674,0.10842222720384598
212,0.6193686723709106,0.05284493416547775,0.835477352142334,1.0753501653671265,4.24207878112793,1.0548975467681885,0.6488689184188843,0.06056191772222519,0.833167552947998,1.049373745918274,0.6502547860145569,0.11324730515480042,0.060743194073438644,0.834923505783081,0.026169175282120705,0.10810362547636032
213,0.6197764873504639,0.05289756506681442,0.83558189868927,1.074663519859314,4.238340377807617,1.0539135932922363,0.6491274833679199,0.060585878789424896,0.8334230184555054,1.048364281654358,0.6505457758903503,0.11329556256532669,0.06076975539326668,0.8351513147354126,0.02607126161456108,0.10777819156646729
214,0.620168149471283,0.052971001714468,0.835723876953125,1.074090600013733,4.236533164978027,1.0534974336624146,0.6492738127708435,0.06066252663731575,0.8337596654891968,1.0479775667190552,0.6507315635681152,0.1134304329752922,0.06084606423974037,0.8353976607322693,0.025982357561588287,0.10746569186449051
215,0.6204974055290222,0.05301232263445854,0.8359115719795227,1.073300838470459,4.235087871551514,1.0532581806182861,0.6494673490524292,0.0607871450483799,0.8341064453125,1.0477923154830933,0.6509268283843994,0.11364156752824783,0.06096605584025383,0.8356847763061523,0.02589031308889389,0.10714975744485855
216,0.6208488345146179,0.053070589900016785,0.8360776305198669,1.072631597518921,4.232425689697266,1.0526034832000732,0.6498183012008667,0.06087319180369377,0.8343107104301453,1.0471464395523071,0.6512596607208252,0.11378296464681625,0.06104646250605583,0.8358697295188904,0.02579735778272152,0.10683680325746536
217,0.6212254762649536,0.05313200503587723,0.8362724781036377,1.0718843936920166,4.229075908660889,1.0517728328704834,0.6502328515052795,0.06094254180788994,0.8344357013702393,1.04628324508667,0.6516721248626709,0.11390674859285355,0.06111687794327736,0.8360292911529541,0.02570677548646927,0.10652762651443481
218,0.6215642690658569,0.05315239354968071,0.836293637752533,1.0710877180099487,4.226955413818359,1.0513675212860107,0.6505473256111145,0.0610533133149147,0.8346611261367798,1.0458470582962036,0.6519809365272522,0.11409497261047363,0.06122422218322754,0.836224377155304,0.025614501908421516,0.1062149703502655
219,0.6219567060470581,0.0532270148396492,0.8364402651786804,1.070472240447998,4.2238993644714355,1.0505892038345337,0.6508106589317322,0.061098065227270126,0.8348874449729919,1.0450369119644165,0.6522407531738281,0.11417773365974426,0.06127053126692772,0.8364771008491516,0.025529857724905014,0.10591506958007812
220,0.6223140954971313,0.05328549072146416,0.8362566828727722,1.070294737815857,4.2224440574646,1.0501971244812012,0.6511217355728149,0.06116921082139015,0.8348888754844666,1.0446157455444336,0.652522087097168,0.11429228633642197,0.06133640930056572,0.8364957571029663,0.02544432505965233,0.10561688244342804
221,0.6226546764373779,0.05333700403571129,0.8363986611366272,1.069653034210205,4.220138072967529,1.0496573448181152,0.6514512896537781,0.06124988943338394,0.8349871039390564,1.0440757274627686,0.6528351902961731,0.11442691087722778,0.06141356751322746,0.8365686535835266,0.025354694575071335,0.10531295090913773
222,0.6230301856994629,0.05338713899254799,0.8366601467132568,1.0687179565429688,4.216561317443848,1.0487579107284546,0.6518616676330566,0.06130703538656235,0.8350806832313538,1.0432270765304565,0.6532024145126343,0.11452123522758484,0.06146727502346039,0.8366865515708923,0.025265676900744438,0.10501091927289963
223,0.6234363913536072,0.05342821776866913,0.8366220593452454,1.0681955814361572,4.214651584625244,1.0483362674713135,0.6521791219711304,0.06141751632094383,0.8353030681610107,1.0427658557891846,0.653511643409729,0.11471768468618393,0.061579205095767975,0.8369213342666626,0.025178654119372368,0.1047130674123764
224,0.6238101124763489,0.0534980483353138,0.8366433382034302,1.067764163017273,4.212717056274414,1.0478371381759644,0.6524578332901001,0.061509594321250916,0.8355006575584412,1.042285680770874,0.6537606716156006,0.11487378180027008,0.061667997390031815,0.8371368646621704,0.025092018768191338,0.10441932082176208
225,0.6242216229438782,0.05357202887535095,0.8367336392402649,1.0671977996826172,4.209595680236816,1.0470342636108398,0.6527696251869202,0.061581287533044815,0.8357759714126587,1.0414302349090576,0.6540578603744507,0.11500554531812668,0.0617421418428421,0.8374704122543335,0.025008950382471085,0.1041298508644104
226,0.6245880126953125,0.053644921630620956,0.8369892835617065,1.0663928985595703,4.207155227661133,1.046522617340088,0.6529729962348938,0.06166386231780052,0.8360651135444641,1.040889024734497,0.6542657613754272,0.115156389772892,0.06182738021016121,0.8377866744995117,0.024925842881202698,0.10384121537208557
227,0.6249552369117737,0.05370689928531647,0.837062656879425,1.0658233165740967,4.203614234924316,1.0455384254455566,0.6533088088035583,0.06168339401483536,0.8361828327178955,1.039916753768921,0.6545857787132263,0.11518456786870956,0.0618431530892849,0.8378734588623047,0.024840587750077248,0.10355214029550552
228,0.6253175139427185,0.053771886974573135,0.8371867537498474,1.0651686191558838,4.201581954956055,1.0450924634933472,0.6534872055053711,0.061777547001838684,0.8365180492401123,1.0394710302352905,0.65479576587677,0.11536101996898651,0.061943087726831436,0.8382042050361633,0.024760019034147263,0.10326746851205826
229,0.6257182359695435,0.05384990572929382,0.8373530507087708,1.0645583868026733,4.197963714599609,1.044140100479126,0.6538310647010803,0.06178807467222214,0.8365891575813293,1.0384626388549805,0.6551684737205505,0.11538832634687424,0.061958473175764084,0.8382697701454163,0.024682756513357162,0.10299019515514374
230,0.6261152029037476,0.053967442363500595,0.8377174735069275,1.0639159679412842,4.194025993347168,1.0430747270584106,0.6542413234710693,0.061825234442949295,0.8367161154747009,1.037368655204773,0.6555693745613098,0.11545484513044357,0.06199588626623154,0.8384425640106201,0.02459869720041752,0.10270874947309494
231,0.6264482140541077,0.054017893970012665,0.8374176025390625,1.0641169548034668,4.1957783699035645,1.0435773134231567,0.6544297933578491,0.061926908791065216,0.8365921378135681,1.0379116535186768,0.6558282375335693,0.11563393473625183,0.062100790441036224,0.8381485939025879,0.024524591863155365,0.10243722796440125
232,0.6268402934074402,0.0540781132876873,0.8374200463294983,1.0635380744934082,4.192910194396973,1.0428110361099243,0.6547227501869202,0.06199870631098747,0.8368405103683472,1.037170171737671,0.6561989188194275,0.11577456444501877,0.06218092888593674,0.8383281230926514,0.02444470301270485,0.10215947777032852
233,0.6272098422050476,0.05418089032173157,0.8377684950828552,1.0628392696380615,4.188948154449463,1.0417851209640503,0.6551310420036316,0.062034472823143005,0.8369526267051697,1.036070466041565,0.6566323041915894,0.11585239320993423,0.06222489848732948,0.8384981155395508,0.024368654936552048,0.10189026594161987
234,0.6275595426559448,0.05425072833895683,0.8381230235099792,1.061936378479004,4.185118675231934,1.0408329963684082,0.6555576920509338,0.062084462493658066,0.8370388746261597,1.0351026058197021,0.6570451855659485,0.11594399064779282,0.06227701157331467,0.8386316895484924,0.02429146133363247,0.10161817073822021
235,0.6278520822525024,0.05427860841155052,0.8382487297058105,1.0612231492996216,4.1821088790893555,1.040067434310913,0.6560019254684448,0.06212431564927101,0.8369749188423157,1.0343568325042725,0.6574691534042358,0.11600661277770996,0.06231354922056198,0.8385593295097351,0.024211667478084564,0.10134325921535492
236,0.628171443939209,0.05430946126580238,0.8382082581520081,1.0607043504714966,4.179320335388184,1.0393339395523071,0.6563513875007629,0.06215745210647583,0.8369910717010498,1.0336084365844727,0.6578176021575928,0.11606308072805405,0.06234609708189964,0.83856600522995,0.024132873862981796,0.10107197612524033
237,0.6285349130630493,0.05439883843064308,0.838519275188446,1.0599273443222046,4.176008701324463,1.038536548614502,0.6567276120185852,0.06224605441093445,0.8372279405593872,1.0327588319778442,0.6581553816795349,0.1162208840250969,0.062435299158096313,0.8389050364494324,0.02405587024986744,0.10080539435148239
238,0.6289181113243103,0.0544651597738266,0.8386164903640747,1.0593246221542358,4.172060489654541,1.0374385118484497,0.6571191549301147,0.06227326765656471,0.8373640775680542,1.0316529273986816,0.658542811870575,0.11627373844385147,0.0624648816883564,0.8390719890594482,0.023985320702195168,0.10054679214954376
239,0.6292985081672668,0.054524004459381104,0.8387351036071777,1.0586491823196411,4.169830322265625,1.036932349205017,0.6574466824531555,0.062369707971811295,0.8375774025917053,1.0311475992202759,0.6588360071182251,0.11643929034471512,0.06255905330181122,0.8393233418464661,0.023909756913781166,0.10028238594532013
240,0.6297717690467834,0.05457326024770737,0.8387601375579834,1.0578492879867554,4.166546821594238,1.0361210107803345,0.6578449010848999,0.062431514263153076,0.8376302123069763,1.030329942703247,0.6592409610748291,0.11655379831790924,0.06262467801570892,0.8394110202789307,0.023835735395550728,0.1000194251537323
241,0.6301752924919128,0.05464021489024162,0.8388652205467224,1.0572283267974854,4.1633405685424805,1.0352916717529297,0.6582303047180176,0.062473855912685394,0.8376587629318237,1.0294708013534546,0.6596404314041138,0.11663223057985306,0.06266984343528748,0.8394337892532349,0.023760300129652023,0.09975855052471161
242,0.6305566430091858,0.05470401793718338,0.8389402031898499,1.0566843748092651,4.161648750305176,1.034907341003418,0.6585343480110168,0.06256251782178879,0.8377566933631897,1.0291081666946411,0.6599685549736023,0.11678707599639893,0.06275900453329086,0.8394792079925537,0.023684287443757057,0.09949702024459839
243,0.6309841871261597,0.054804421961307526,0.8391932845115662,1.0559742450714111,4.1576995849609375,1.0338350534439087,0.6588959693908691,0.06261707842350006,0.8380303978919983,1.028042197227478,0.6603547930717468,0.11689219623804092,0.06281819939613342,0.8397513628005981,0.02361399121582508,0.09924514591693878
244,0.6314107179641724,0.05486245080828667,0.8392807841300964,1.0552928447723389,4.155972957611084,1.033478856086731,0.659186840057373,0.06270395964384079,0.8381497263908386,1.0277159214019775,0.6606762409210205,0.11704142391681671,0.06290430575609207,0.8397683501243591,0.023540550842881203,0.09898816049098969
245,0.631838858127594,0.05490697920322418,0.8392605185508728,1.054643154144287,4.154090881347656,1.0330910682678223,0.6594861149787903,0.06276687979698181,0.838146448135376,1.0273115634918213,0.6609934568405151,0.11715582758188248,0.06297044456005096,0.8397615551948547,0.02346923016011715,0.09873446822166443
246,0.6322268843650818,0.054954614490270615,0.8391795754432678,1.0541102886199951,4.152395248413086,1.0326933860778809,0.6597365140914917,0.06282290816307068,0.8381948471069336,1.026946783065796,0.6612457633018494,0.11724992841482162,0.06302473694086075,0.8397760987281799,0.023398136720061302,0.09848286956548691
247,0.6325607299804688,0.05503024160861969,0.839226245880127,1.053728461265564,4.149803638458252,1.0320087671279907,0.6600360870361328,0.06285982578992844,0.8382579684257507,1.0262019634246826,0.6615172624588013,0.11731506884098053,0.06306160241365433,0.8399145007133484,0.023327713832259178,0.09823527187108994
248,0.6329687833786011,0.055084455758333206,0.8394272923469543,1.0528079271316528,4.146045207977295,1.0310733318328857,0.6604362726211548,0.06290538609027863,0.838323712348938,1.025268793106079,0.661851167678833,0.11738372594118118,0.06310046464204788,0.8400577902793884,0.023255392909049988,0.09798337519168854
249,0.6333430409431458,0.05514046177268028,0.8396129608154297,1.051979899406433,4.142606258392334,1.0302157402038574,0.6607261300086975,0.06293486058712006,0.8384824395179749,1.0244101285934448,0.6621345281600952,0.117437444627285,0.06313057988882065,0.8402231335639954,0.02318349853157997,0.09773354977369308
250,0.6337340474128723,0.055205654352903366,0.8397985696792603,1.0512325763702393,4.139971733093262,1.029592514038086,0.661069929599762,0.06301244348287582,0.8386085629463196,1.0237958431243896,0.6624323725700378,0.11756322532892227,0.063202403485775,0.8403785824775696,0.023111959919333458,0.09748489409685135
251,0.6341345906257629,0.05526547133922577,0.8400552868843079,1.050235629081726,4.1354875564575195,1.0284199714660645,0.6615038514137268,0.06305927783250809,0.8387778401374817,1.0226563215255737,0.6628299951553345,0.11764158308506012,0.0632464736700058,0.8405954837799072,0.02304021269083023,0.097237229347229
252,0.6345235705375671,0.05532974749803543,0.8401459455490112,1.0496248006820679,4.133347988128662,1.0279347896575928,0.6618428826332092,0.06314004212617874,0.838866114616394,1.0221515893936157,0.6631549000740051,0.11778167635202408,0.06332681328058243,0.8407105207443237,0.022972479462623596,0.09699556976556778
253,0.6349883675575256,0.05538191273808479,0.8401015400886536,1.048951506614685,4.130713939666748,1.027315378189087,0.6622256636619568,0.06320074945688248,0.8388901352882385,1.0214972496032715,0.6635687351226807,0.11789500713348389,0.06339230388402939,0.840716540813446,0.02290637046098709,0.09675606340169907
254,0.6353965401649475,0.05545219033956528,0.8400172591209412,1.0486044883728027,4.129771709442139,1.0271477699279785,0.6625578999519348,0.06331197917461395,0.8389011025428772,1.021299958229065,0.6639105081558228,0.11809162050485611,0.06350581347942352,0.8407512903213501,0.022840455174446106,0.09651915729045868
255,0.6357885599136353,0.05551939457654953,0.8401522040367126,1.0479801893234253,4.127724647521973,1.0266741514205933,0.6628381013870239,0.06337560713291168,0.8389816880226135,1.0208415985107422,0.6641938090324402,0.1182064563035965,0.06357177346944809,0.8408318161964417,0.02277497947216034,0.09628324955701828
256,0.6362246870994568,0.055581800639629364,0.8402297496795654,1.0472248792648315,4.1241841316223145,1.025741696357727,0.6631283164024353,0.06341386586427689,0.8392243981361389,1.0199310779571533,0.6645002365112305,0.11827702820301056,0.06361143290996552,0.8410362005233765,0.022711286321282387,0.09605055302381516
257,0.6366722583770752,0.05564170703291893,0.8404028415679932,1.0463333129882812,4.12101411819458,1.0250087976455688,0.6634740829467773,0.06346158683300018,0.8392804861068726,1.0191746950149536,0.6648441553115845,0.1183626800775528,0.06366053223609924,0.8411144018173218,0.022645920515060425,0.09581702947616577
258,0.6370660066604614,0.05570392683148384,0.8406060934066772,1.0455234050750732,4.11814546585083,1.0243440866470337,0.6637484431266785,0.06353066861629486,0.8394688367843628,1.0184943675994873,0.6651191711425781,0.1184883713722229,0.06373196840286255,0.8413399457931519,0.02257954329252243,0.095582976937294
259,0.6374666094779968,0.0557597279548645,0.8407958745956421,1.0446324348449707,4.11435079574585,1.0234180688858032,0.6641332507133484,0.0635799765586853,0.839587390422821,1.0175224542617798,0.6655233502388,0.11858239769935608,0.06378564238548279,0.8414676189422607,0.022511720657348633,0.09534803032875061
260,0.6379511952400208,0.05580566078424454,0.8409369587898254,1.043557047843933,4.109753131866455,1.0222809314727783,0.664548933506012,0.06360895931720734,0.8396759629249573,1.0163471698760986,0.6659628748893738,0.11864415556192398,0.0638207346200943,0.8415791988372803,0.022442437708377838,0.09511186182498932
261,0.6383256912231445,0.05586306378245354,0.8409644365310669,1.0430054664611816,4.108278274536133,1.0219838619232178,0.6647992730140686,0.06369971483945847,0.8398151993751526,1.0160503387451172,0.6662431359291077,0.1188070997595787,0.06391457468271255,0.8416615724563599,0.022377414628863335,0.0948818251490593
262,0.6387562155723572,0.05592750385403633,0.8410375118255615,1.0423020124435425,4.104827880859375,1.0210822820663452,0.6651532649993896,0.06372678279876709,0.8398669958114624,1.015143632888794,0.6666316986083984,0.11886367201805115,0.06394714117050171,0.8416915535926819,0.022312937304377556,0.0946541577577591
263,0.639136016368866,0.05600304529070854,0.8409295082092285,1.0420844554901123,4.103043079376221,1.0205674171447754,0.6654033660888672,0.06376175582408905,0.8398857712745667,1.0146328210830688,0.6669374108314514,0.11893269419670105,0.0639873668551445,0.8416456580162048,0.02225145325064659,0.09443198889493942
264,0.6396134495735168,0.05608140677213669,0.8411073684692383,1.0411601066589355,4.098678112030029,1.0194555521011353,0.6658446192741394,0.06381622701883316,0.8400590419769287,1.013484239578247,0.6673985719680786,0.11903631687164307,0.06404627114534378,0.841833770275116,0.022187456488609314,0.09420759230852127
265,0.6399914026260376,0.0561436265707016,0.8413623571395874,1.040253758430481,4.094764709472656,1.0184818506240845,0.6662151217460632,0.06385684013366699,0.8401944637298584,1.0124835968017578,0.6677872538566589,0.11911328881978989,0.06409008800983429,0.8419622778892517,0.02212407812476158,0.09398292005062103
266,0.6403676271438599,0.05619978904724121,0.8414773344993591,1.0395925045013428,4.092793941497803,1.0180742740631104,0.6664984822273254,0.06396425515413284,0.8404137492179871,1.012048363685608,0.6680735349655151,0.11929818987846375,0.06419601291418076,0.8421604037284851,0.022061306983232498,0.09375952184200287
267,0.640775203704834,0.05625321343541145,0.8415829539299011,1.0387815237045288,4.089786529541016,1.0173606872558594,0.6668620109558105,0.0640220195055008,0.8404772281646729,1.0113226175308228,0.6684415936470032,0.11940368264913559,0.06425664573907852,0.8422403931617737,0.02199864201247692,0.09353731572628021
268,0.6411646604537964,0.056302621960639954,0.8416531682014465,1.0380700826644897,4.0861592292785645,1.0164207220077515,0.6672869920730591,0.06406960636377335,0.8405545949935913,1.0103504657745361,0.6688640713691711,0.1194915771484375,0.06430684030056,0.8423641324043274,0.021936023607850075,0.09331587702035904
269,0.6415280699729919,0.056387897580862045,0.8417730331420898,1.037555456161499,4.083762168884277,1.0158562660217285,0.6676074266433716,0.06410782784223557,0.8405031561851501,1.0097062587738037,0.6691977381706238,0.11957152932882309,0.06435295939445496,0.8423969149589539,0.021876433864235878,0.09310220927000046
270,0.6419394016265869,0.05646068975329399,0.8420190811157227,1.0366548299789429,4.080611705780029,1.0151278972625732,0.6679784059524536,0.06418780982494354,0.8406417369842529,1.0089608430862427,0.6695335507392883,0.1197044849395752,0.06442894786596298,0.8425746560096741,0.02181471884250641,0.09288407117128372
271,0.6423531770706177,0.0565367117524147,0.8421547412872314,1.0359561443328857,4.077549934387207,1.0143747329711914,0.6683422327041626,0.0642518475651741,0.8407487869262695,1.008170247077942,0.6698869466781616,0.11981905996799469,0.0644945427775383,0.8427102565765381,0.021756278350949287,0.09267164021730423
272,0.642731249332428,0.056605637073516846,0.8421552181243896,1.035500168800354,4.076279640197754,1.014137625694275,0.6685565114021301,0.06433103233575821,0.8408380150794983,1.0078943967819214,0.6700818538665771,0.11995942890644073,0.06457503885030746,0.8428541421890259,0.021704837679862976,0.0924673080444336
273,0.6430691480636597,0.05666830763220787,0.8422967791557312,1.0348330736160278,4.073331356048584,1.0133906602859497,0.6688703298568726,0.06437282264232635,0.8409143090248108,1.007142424583435,0.6704269647598267,0.12003491073846817,0.06461869925260544,0.8428694605827332,0.021644530817866325,0.0922536551952362
274,0.6434303522109985,0.05674375593662262,0.8423995971679688,1.0343316793441772,4.070857524871826,1.012747883796692,0.6691815853118896,0.06440899521112442,0.8409318327903748,1.006492018699646,0.6707767844200134,0.12010203301906586,0.06465788185596466,0.8428225517272949,0.02158687636256218,0.09204434603452682
275,0.6437540054321289,0.05677759274840355,0.8425020575523376,1.033571720123291,4.068334102630615,1.0121759176254272,0.6694598197937012,0.06447149813175201,0.8410384654998779,1.0059114694595337,0.6710894107818604,0.12021772563457489,0.06472450494766235,0.8428981900215149,0.021526316180825233,0.09183003753423691
276,0.6441255807876587,0.0568523146212101,0.842608630657196,1.032984972000122,4.064721584320068,1.011163353919983,0.6697992086410522,0.06448767334222794,0.8411582112312317,1.0049185752868652,0.6714513897895813,0.12024969607591629,0.06474260985851288,0.8429712653160095,0.021470511332154274,0.09162517637014389
277,0.6444767117500305,0.056882623583078384,0.8426556587219238,1.0322496891021729,4.061854362487793,1.010514259338379,0.6701645851135254,0.06454185396432877,0.8411868214607239,1.00419282913208,0.6718176007270813,0.12035059183835983,0.0648007020354271,0.8430393934249878,0.021408500149846077,0.0914108008146286
